datetime,main.temp,main.humidity,main.feels_like,city_name
2026-01-14 20:01:19+08:00,28.02,65.0,30.07,Lapu-Lapu City
2026-01-14 20:02:25+08:00,25.03,92.0,25.99,Legazpi City
2026-01-14 20:02:53+08:00,24.81,87.0,25.62,Lucena
2026-01-14 20:02:57+08:00,27.41,71.0,29.67,Makati City
2026-01-14 20:03:01+08:00,19.67,93.0,20.12,Malaybalay
2026-01-14 20:02:21+08:00,27.28,72.0,29.53,Manila
2026-01-14 20:03:04+08:00,26.77,74.0,28.77,Quezon City
2026-01-14 20:04:27+08:00,24.91,79.0,25.52,Surigao City
2026-01-14 20:00:46+08:00,23.86,92.0,24.7,Tacloban City
2026-01-14 20:05:01+08:00,25.52,88.0,26.43,Toledo City
2026-01-14 20:05:16+08:00,26.99,83.0,30.0,Zamboanga City
2026-01-14 21:00:00+08:00,26.25,73.0,26.25,Angeles City
2026-01-14 21:00:09+08:00,24.61,87.0,25.4,Bacolod
2026-01-14 21:00:03+08:00,16.47,82.0,16.31,Baguio
2026-01-14 21:00:19+08:00,25.78,85.0,26.63,Bais
2026-01-14 21:00:27+08:00,24.31,87.0,25.07,Batangas City
2026-01-14 21:00:34+08:00,26.22,85.0,26.22,Baybay
2026-01-14 21:00:48+08:00,24.6,90.0,25.47,Borongan
2026-01-14 20:59:14+08:00,24.45,91.0,25.33,Butuan
2026-01-14 21:00:52+08:00,24.44,40.0,23.98,Cabadbaran
2026-01-14 20:57:47+08:00,24.9,82.0,25.59,Cabanatuan City
2026-01-14 21:00:02+08:00,24.95,74.0,25.43,Cagayan de Oro
2026-01-14 20:59:59+08:00,24.99,83.0,25.71,Calamba
2026-01-14 21:01:10+08:00,24.11,88.0,24.87,Calbayog City
2026-01-14 21:01:12+08:00,24.27,90.0,25.1,Caloocan City
2026-01-14 21:01:25+08:00,24.88,84.0,25.62,Catbalogan
2026-01-14 21:01:31+08:00,26.81,78.0,29.16,Cebu City
2026-01-14 21:01:41+08:00,21.19,93.0,21.79,Dagupan
2026-01-14 20:58:51+08:00,27.05,74.0,29.29,Davao
2026-01-14 20:57:12+08:00,24.9,88.0,25.74,Digos
2026-01-14 21:01:27+08:00,25.41,84.0,26.2,Dipolog
2026-01-14 21:00:53+08:00,26.18,80.0,26.18,General Santos
2026-01-14 21:02:16+08:00,24.9,91.0,25.82,Gingoog City
2026-01-14 21:01:42+08:00,22.57,94.0,23.34,Iligan City
2026-01-14 21:02:24+08:00,24.88,85.0,25.64,Iloilo City
2026-01-14 21:01:42+08:00,23.85,85.0,24.51,Kidapawan
2026-01-14 21:01:24+08:00,24.46,92.0,25.36,Koronadal
2026-01-14 21:01:42+08:00,27.02,78.0,29.6,Lapu-Lapu City
2026-01-14 21:02:53+08:00,25.09,92.0,26.06,Legazpi City
2026-01-14 21:03:00+08:00,24.33,87.0,25.09,Lucena
2026-01-14 21:03:08+08:00,26.0,83.0,26.0,Makati City
2026-01-14 21:03:14+08:00,19.17,95.0,19.62,Malaybalay
2026-01-14 21:01:51+08:00,24.48,89.0,25.31,Manila
2026-01-14 21:03:42+08:00,23.66,92.0,24.48,Ormoc
2026-01-14 21:03:07+08:00,23.3,86.0,23.93,Pagadian
2026-01-14 21:02:47+08:00,24.39,89.0,25.21,Quezon City
2026-01-14 21:04:46+08:00,24.88,87.0,25.7,Surigao City
2026-01-14 21:00:45+08:00,23.6,93.0,24.44,Tacloban City
2026-01-14 21:05:23+08:00,25.4,87.0,26.27,Toledo City
2026-01-14 21:05:42+08:00,24.99,88.0,25.84,Zamboanga City
2026-01-14 22:00:03+08:00,26.25,73.0,26.25,Angeles City
2026-01-14 22:00:05+08:00,24.75,89.0,25.6,Antipolo
2026-01-14 22:00:08+08:00,24.47,86.0,25.22,Bacolod
2026-01-14 22:00:14+08:00,15.91,82.0,15.7,Baguio
2026-01-14 22:00:16+08:00,25.52,86.0,26.37,Bais
2026-01-14 22:00:21+08:00,24.48,85.0,25.2,Batangas City
2026-01-14 22:00:25+08:00,25.74,85.0,26.59,Baybay
2026-01-14 22:00:33+08:00,24.87,86.0,25.66,Bogo
2026-01-14 22:00:37+08:00,24.45,93.0,25.38,Butuan
2026-01-14 22:00:39+08:00,24.44,38.0,23.93,Cabadbaran
2026-01-14 22:00:41+08:00,24.9,82.0,25.59,Cabanatuan City
2026-01-14 22:00:45+08:00,25.49,87.0,26.37,Cadiz
2026-01-14 22:00:45+08:00,23.88,87.0,24.6,Calamba
2026-01-14 22:00:57+08:00,23.58,94.0,24.45,Caloocan City
2026-01-14 22:01:07+08:00,24.55,84.0,25.25,Catbalogan
2026-01-14 22:00:00+08:00,26.81,78.0,29.16,Cebu City
2026-01-14 22:01:24+08:00,21.81,92.0,22.45,Dagupan
2026-01-14 21:58:54+08:00,26.05,78.0,26.05,Davao
2026-01-14 22:01:33+08:00,25.21,84.0,25.98,Digos
2026-01-14 22:01:35+08:00,24.97,85.0,25.74,Dipolog
2026-01-14 22:01:38+08:00,27.99,78.0,31.77,Dumaguete
2026-01-14 22:01:02+08:00,25.64,83.0,26.43,General Santos
2026-01-14 22:01:41+08:00,24.3,90.0,25.14,Gingoog City
2026-01-14 22:01:58+08:00,22.24,94.0,22.97,Iligan City
2026-01-14 22:01:59+08:00,24.67,86.0,25.44,Iloilo City
2026-01-14 22:01:40+08:00,23.91,86.0,24.6,Kidapawan
2026-01-14 22:02:13+08:00,24.63,92.0,25.55,Koronadal
2026-01-14 22:02:22+08:00,27.02,78.0,29.6,Lapu-Lapu City
2026-01-14 22:02:30+08:00,24.01,89.0,24.79,Lucena
2026-01-14 22:01:46+08:00,24.63,91.0,25.52,Makati City
2026-01-14 22:02:42+08:00,19.36,92.0,19.75,Malaybalay
2026-01-14 22:01:32+08:00,23.69,93.0,24.54,Manila
2026-01-14 22:03:05+08:00,23.39,92.0,24.19,Ormoc
2026-01-14 22:03:12+08:00,22.92,85.0,23.49,Pagadian
2026-01-14 22:00:32+08:00,23.54,94.0,24.4,Quezon City
2026-01-14 22:03:57+08:00,25.3,87.0,26.16,Surigao City
2026-01-14 22:04:27+08:00,25.06,88.0,25.92,Toledo City
2026-01-14 22:04:42+08:00,24.99,88.0,25.84,Zamboanga City
2026-01-14 23:00:00+08:00,26.25,78.0,26.25,Angeles City
2026-01-14 23:00:04+08:00,24.5,89.0,25.33,Antipolo
2026-01-14 23:00:07+08:00,24.18,87.0,24.93,Bacolod
2026-01-14 23:00:16+08:00,25.35,87.0,26.21,Bais
2026-01-14 23:00:23+08:00,24.25,86.0,24.98,Batangas City
2026-01-14 23:00:26+08:00,25.55,84.0,26.35,Baybay
2026-01-14 23:00:34+08:00,24.84,86.0,25.63,Bogo
2026-01-14 23:00:35+08:00,24.51,89.0,25.34,Borongan
2026-01-14 23:00:37+08:00,24.45,93.0,25.38,Butuan
2026-01-14 23:00:39+08:00,24.44,31.0,23.75,Cabadbaran
2026-01-14 23:00:41+08:00,24.34,83.0,25.0,Cabanatuan City
2026-01-14 23:00:45+08:00,25.4,86.0,26.24,Cadiz
2026-01-14 22:56:02+08:00,24.39,71.0,24.74,Cagayan de Oro
2026-01-14 23:00:55+08:00,24.22,86.0,24.94,Calbayog City
2026-01-14 23:00:57+08:00,23.57,94.0,24.44,Caloocan City
2026-01-14 23:01:06+08:00,24.25,86.0,24.98,Catbalogan
2026-01-14 23:01:27+08:00,21.51,95.0,22.2,Dagupan
2026-01-14 22:58:20+08:00,26.05,78.0,26.05,Davao
2026-01-14 23:01:38+08:00,24.79,86.0,25.57,Dipolog
2026-01-14 23:01:40+08:00,24.85,91.0,25.77,Dumaguete
2026-01-14 23:01:50+08:00,24.32,90.0,25.16,Gingoog City
2026-01-14 23:01:59+08:00,24.42,88.0,25.22,Iloilo City
2026-01-14 23:02:10+08:00,23.7,86.0,24.37,Kidapawan
2026-01-14 23:02:12+08:00,24.42,92.0,25.32,Koronadal
2026-01-14 23:01:40+08:00,27.02,78.0,29.6,Lapu-Lapu City
2026-01-14 23:02:25+08:00,24.38,92.0,25.28,Legazpi City
2026-01-14 23:02:31+08:00,23.86,91.0,24.68,Lucena
2026-01-14 23:02:42+08:00,19.37,91.0,19.74,Malaybalay
2026-01-14 23:00:01+08:00,23.7,95.0,24.61,Manila
2026-01-14 23:03:07+08:00,23.35,92.0,24.14,Ormoc
2026-01-14 23:01:44+08:00,22.57,85.0,23.1,Pagadian
2026-01-14 23:00:37+08:00,23.54,94.0,24.4,Quezon City
2026-01-14 23:04:00+08:00,25.17,88.0,26.04,Surigao City
2026-01-14 23:04:07+08:00,23.18,93.0,23.98,Tacloban City
2026-01-14 23:04:29+08:00,24.93,88.0,25.78,Toledo City
2026-01-14 23:04:44+08:00,25.21,88.0,26.08,Zamboanga City
2026-01-15 00:00:02+08:00,25.25,83.0,26.0,Angeles City
2026-01-15 00:00:05+08:00,24.18,90.0,25.0,Antipolo
2026-01-15 00:00:07+08:00,23.85,89.0,24.61,Bacolod
2026-01-14 23:56:04+08:00,15.36,87.0,15.22,Baguio
2026-01-15 00:00:19+08:00,25.29,87.0,26.15,Bais
2026-01-15 00:00:23+08:00,23.92,86.0,24.61,Batangas City
2026-01-15 00:00:27+08:00,25.26,83.0,26.01,Baybay
2026-01-15 00:00:36+08:00,24.66,87.0,25.45,Bogo
2026-01-15 00:00:44+08:00,24.45,94.0,25.41,Butuan
2026-01-15 00:00:46+08:00,24.44,30.0,23.72,Cabadbaran
2026-01-15 00:00:48+08:00,24.34,84.0,25.02,Cabanatuan City
2026-01-15 00:00:52+08:00,25.36,86.0,26.2,Cadiz
2026-01-15 00:00:54+08:00,23.28,73.0,23.57,Cagayan de Oro
2026-01-14 23:56:25+08:00,23.88,92.0,24.73,Calamba
2026-01-15 00:00:42+08:00,24.08,94.0,25.0,Caloocan City
2026-01-14 23:57:02+08:00,26.81,78.0,29.16,Cebu City
2026-01-15 00:01:07+08:00,21.83,93.0,22.5,Dagupan
2026-01-14 23:58:56+08:00,25.05,83.0,25.78,Davao
2026-01-15 00:00:06+08:00,24.98,85.0,25.75,Digos
2026-01-15 00:00:38+08:00,24.63,87.0,25.42,Dipolog
2026-01-15 00:02:00+08:00,25.99,89.0,25.99,Dumaguete
2026-01-15 00:01:01+08:00,25.32,84.0,26.1,General Santos
2026-01-15 00:02:14+08:00,24.34,90.0,25.18,Gingoog City
2026-01-15 00:01:05+08:00,22.0,94.0,22.71,Iligan City
2026-01-15 00:01:07+08:00,24.24,89.0,25.04,Iloilo City
2026-01-15 00:02:38+08:00,23.57,87.0,24.25,Kidapawan
2026-01-15 00:02:41+08:00,24.27,93.0,25.18,Koronadal
2026-01-15 00:02:50+08:00,27.02,78.0,29.6,Lapu-Lapu City
2026-01-15 00:02:25+08:00,24.21,90.0,25.04,Legazpi City
2026-01-15 00:03:00+08:00,23.75,92.0,24.58,Lucena
2026-01-15 00:01:45+08:00,24.11,95.0,25.06,Makati City
2026-01-15 00:03:09+08:00,19.2,91.0,19.55,Malaybalay
2026-01-15 00:01:04+08:00,23.46,92.0,24.26,Ormoc
2026-01-15 00:01:56+08:00,22.35,85.0,22.86,Pagadian
2026-01-15 00:03:51+08:00,24.01,94.0,24.92,Quezon City
2026-01-15 00:04:21+08:00,25.2,88.0,26.07,Surigao City
2026-01-15 00:04:27+08:00,23.09,93.0,23.88,Tacloban City
2026-01-15 00:04:47+08:00,24.8,88.0,25.63,Toledo City
2026-01-15 00:05:00+08:00,23.99,94.0,24.9,Zamboanga City
2026-01-15 01:00:05+08:00,23.94,90.0,24.74,Antipolo
2026-01-15 01:00:07+08:00,23.62,91.0,24.41,Bacolod
2026-01-15 00:55:16+08:00,15.36,86.0,15.2,Baguio
2026-01-15 01:00:15+08:00,25.16,87.0,26.0,Bais
2026-01-15 01:00:21+08:00,23.62,88.0,24.34,Batangas City
2026-01-15 01:00:24+08:00,25.37,82.0,26.1,Baybay
2026-01-15 01:00:31+08:00,24.57,88.0,25.38,Bogo
2026-01-15 01:00:33+08:00,24.53,89.0,25.36,Borongan
2026-01-15 01:00:35+08:00,25.0,93.0,25.98,Butuan
2026-01-15 01:00:37+08:00,24.99,23.0,24.15,Cabadbaran
2026-01-15 01:00:38+08:00,23.79,85.0,24.44,Cabanatuan City
2026-01-15 01:00:43+08:00,25.22,86.0,26.04,Cadiz
2026-01-15 01:00:45+08:00,24.39,71.0,24.74,Cagayan de Oro
2026-01-15 00:57:37+08:00,23.88,92.0,24.73,Calamba
2026-01-15 00:59:37+08:00,24.01,86.0,24.71,Calbayog City
2026-01-15 01:00:55+08:00,24.57,92.0,25.48,Caloocan City
2026-01-15 01:01:06+08:00,24.21,87.0,24.96,Catbalogan
2026-01-15 01:00:00+08:00,26.81,78.0,29.16,Cebu City
2026-01-15 01:01:25+08:00,22.15,94.0,22.88,Dagupan
2026-01-15 00:56:58+08:00,25.05,83.0,25.78,Davao
2026-01-15 01:01:35+08:00,25.23,85.0,26.03,Digos
2026-01-15 01:01:37+08:00,24.42,88.0,25.22,Dipolog
2026-01-15 01:01:39+08:00,24.75,92.0,25.68,Dumaguete
2026-01-15 01:01:35+08:00,25.27,84.0,26.05,General Santos
2026-01-15 01:01:51+08:00,24.45,90.0,25.3,Gingoog City
2026-01-15 01:01:41+08:00,22.0,94.0,22.71,Iligan City
2026-01-15 01:00:13+08:00,24.12,89.0,24.91,Iloilo City
2026-01-15 01:01:41+08:00,23.71,88.0,24.43,Kidapawan
2026-01-15 01:02:23+08:00,24.27,89.0,25.08,Legazpi City
2026-01-15 01:02:29+08:00,23.68,91.0,24.48,Lucena
2026-01-15 01:01:48+08:00,24.66,93.0,25.61,Makati City
2026-01-15 01:00:14+08:00,19.11,91.0,19.45,Malaybalay
2026-01-15 00:59:42+08:00,24.6,92.0,25.52,Manila
2026-01-15 01:03:08+08:00,22.17,85.0,22.66,Pagadian
2026-01-15 01:03:50+08:00,25.15,87.0,25.99,Surigao City
2026-01-15 01:00:47+08:00,23.09,93.0,23.88,Tacloban City
2026-01-15 01:04:21+08:00,24.68,87.0,25.48,Toledo City
2026-01-15 01:04:34+08:00,24.93,87.0,25.75,Zamboanga City
2026-01-15 02:00:00+08:00,25.25,83.0,26.0,Angeles City
2026-01-15 02:00:03+08:00,23.7,90.0,24.48,Antipolo
2026-01-15 02:00:05+08:00,23.51,91.0,24.29,Bacolod
2026-01-15 02:00:10+08:00,14.8,88.0,14.63,Baguio
2026-01-15 02:00:13+08:00,25.06,88.0,25.92,Bais
2026-01-15 02:00:19+08:00,23.37,88.0,24.06,Batangas City
2026-01-15 02:00:22+08:00,25.37,82.0,26.1,Baybay
2026-01-15 02:00:29+08:00,24.6,88.0,25.41,Bogo
2026-01-15 02:00:32+08:00,24.32,89.0,25.13,Borongan
2026-01-15 02:00:34+08:00,24.45,93.0,25.38,Butuan
2026-01-15 02:00:37+08:00,24.44,28.0,23.67,Cabadbaran
2026-01-15 02:00:38+08:00,24.34,85.0,25.05,Cabanatuan City
2026-01-15 02:00:43+08:00,24.9,87.0,25.72,Cadiz
2026-01-15 02:00:02+08:00,23.84,72.0,24.16,Cagayan de Oro
2026-01-15 02:00:50+08:00,23.88,92.0,24.73,Calamba
2026-01-15 01:59:40+08:00,23.84,87.0,24.55,Calbayog City
2026-01-15 02:00:57+08:00,24.09,92.0,24.96,Caloocan City
2026-01-15 02:01:06+08:00,24.23,86.0,24.95,Catbalogan
2026-01-15 02:01:23+08:00,21.84,93.0,22.51,Dagupan
2026-01-15 02:01:04+08:00,25.05,83.0,25.78,Davao
2026-01-15 02:01:32+08:00,24.68,85.0,25.42,Digos
2026-01-15 02:01:34+08:00,24.4,88.0,25.19,Dipolog
2026-01-15 02:01:45+08:00,25.06,85.0,25.84,General Santos
2026-01-15 02:01:40+08:00,24.37,91.0,25.24,Gingoog City
2026-01-15 02:01:53+08:00,21.84,94.0,22.53,Iligan City
2026-01-15 02:00:17+08:00,23.87,89.0,24.64,Iloilo City
2026-01-15 02:02:06+08:00,23.22,89.0,23.92,Kidapawan
2026-01-15 02:00:04+08:00,23.95,93.0,24.83,Koronadal
2026-01-15 02:01:40+08:00,27.02,78.0,29.6,Lapu-Lapu City
2026-01-15 02:02:21+08:00,24.14,90.0,24.96,Legazpi City
2026-01-15 02:02:25+08:00,23.37,91.0,24.14,Lucena
2026-01-15 02:02:35+08:00,18.89,92.0,19.24,Malaybalay
2026-01-15 01:59:56+08:00,24.21,92.0,25.09,Manila
2026-01-15 02:01:42+08:00,23.74,93.0,24.6,Ormoc
2026-01-15 02:03:06+08:00,22.14,86.0,22.66,Pagadian
2026-01-15 02:01:52+08:00,23.9,93.0,24.77,Quezon City
2026-01-15 02:03:49+08:00,25.04,88.0,25.9,Surigao City
2026-01-15 02:00:46+08:00,23.09,94.0,23.91,Tacloban City
2026-01-15 02:04:14+08:00,24.46,88.0,25.26,Toledo City
2026-01-15 02:04:27+08:00,24.1,88.0,24.86,Zamboanga City
2026-01-15 03:00:04+08:00,23.45,91.0,24.23,Antipolo
2026-01-15 03:00:05+08:00,23.68,90.0,24.45,Bacolod
2026-01-15 03:00:13+08:00,24.93,87.0,25.75,Bais
2026-01-15 03:00:20+08:00,23.46,90.0,24.21,Batangas City
2026-01-15 03:00:23+08:00,26.26,82.0,26.26,Baybay
2026-01-15 03:00:32+08:00,24.65,88.0,25.47,Bogo
2026-01-15 03:00:34+08:00,24.22,89.0,25.02,Borongan
2026-01-15 03:00:37+08:00,24.99,33.0,24.41,Cabadbaran
2026-01-15 03:00:39+08:00,23.79,87.0,24.5,Cabanatuan City
2026-01-15 03:00:43+08:00,25.15,86.0,25.97,Cadiz
2026-01-15 03:00:26+08:00,23.84,73.0,24.19,Cagayan de Oro
2026-01-15 03:00:49+08:00,23.88,91.0,24.7,Calamba
2026-01-15 02:59:44+08:00,24.19,88.0,24.96,Calbayog City
2026-01-15 03:01:04+08:00,24.57,85.0,25.3,Catbalogan
2026-01-15 03:00:00+08:00,26.81,78.0,29.16,Cebu City
2026-01-15 03:01:20+08:00,22.77,91.0,23.48,Dagupan
2026-01-15 03:01:10+08:00,24.05,88.0,24.81,Davao
2026-01-15 03:01:30+08:00,24.46,87.0,25.23,Digos
2026-01-15 03:01:32+08:00,24.16,88.0,24.93,Dipolog
2026-01-15 02:58:42+08:00,25.99,89.0,25.99,Dumaguete
2026-01-15 03:00:43+08:00,25.0,85.0,25.77,General Santos
2026-01-15 03:01:41+08:00,24.0,89.0,24.78,Gingoog City
2026-01-15 03:01:50+08:00,21.92,92.0,22.57,Iligan City
2026-01-15 03:00:07+08:00,24.16,87.0,24.9,Iloilo City
2026-01-15 03:02:02+08:00,23.09,91.0,23.83,Kidapawan
2026-01-15 03:02:03+08:00,23.59,93.0,24.43,Koronadal
2026-01-15 03:02:13+08:00,27.02,78.0,29.6,Lapu-Lapu City
2026-01-15 03:02:17+08:00,24.74,92.0,25.67,Legazpi City
2026-01-15 03:02:23+08:00,23.61,90.0,24.38,Lucena
2026-01-15 02:58:30+08:00,24.42,93.0,25.35,Makati City
2026-01-15 03:02:33+08:00,18.72,94.0,19.1,Malaybalay
2026-01-15 03:00:53+08:00,24.16,93.0,25.06,Manila
2026-01-15 03:01:42+08:00,23.78,95.0,24.69,Ormoc
2026-01-15 03:03:01+08:00,22.17,87.0,22.71,Pagadian
2026-01-15 03:03:14+08:00,23.88,93.0,24.75,Quezon City
2026-01-15 03:03:45+08:00,24.84,89.0,25.7,Surigao City
2026-01-15 03:00:49+08:00,23.3,94.0,24.14,Tacloban City
2026-01-15 03:04:11+08:00,24.86,89.0,25.73,Toledo City
2026-01-15 03:04:26+08:00,22.99,94.0,23.8,Zamboanga City
2026-01-15 03:55:26+08:00,24.25,78.0,24.77,Angeles City
2026-01-15 04:00:04+08:00,23.31,91.0,24.07,Antipolo
2026-01-15 04:00:05+08:00,23.53,90.0,24.29,Bacolod
2026-01-15 04:00:03+08:00,14.25,90.0,14.08,Baguio
2026-01-15 04:00:13+08:00,25.07,86.0,25.88,Bais
2026-01-15 04:00:18+08:00,23.69,90.0,24.46,Batangas City
2026-01-15 04:00:20+08:00,25.06,81.0,25.74,Baybay
2026-01-15 04:00:28+08:00,24.84,87.0,25.65,Bogo
2026-01-15 04:00:30+08:00,24.14,89.0,24.93,Borongan
2026-01-15 04:00:32+08:00,25.0,93.0,25.98,Butuan
2026-01-15 04:00:33+08:00,24.99,34.0,24.43,Cabadbaran
2026-01-15 04:00:35+08:00,23.79,87.0,24.5,Cabanatuan City
2026-01-15 04:00:39+08:00,25.15,86.0,25.97,Cadiz
2026-01-15 04:00:02+08:00,23.28,75.0,23.62,Cagayan de Oro
2026-01-15 04:00:43+08:00,23.88,91.0,24.7,Calamba
2026-01-15 04:00:47+08:00,24.1,89.0,24.89,Calbayog City
2026-01-15 04:00:49+08:00,23.98,92.0,24.84,Caloocan City
2026-01-15 04:00:58+08:00,24.53,85.0,25.26,Catbalogan
2026-01-15 04:01:03+08:00,25.81,83.0,26.61,Cebu City
2026-01-15 04:01:16+08:00,22.86,92.0,23.6,Dagupan
2026-01-15 04:01:25+08:00,24.43,85.0,25.15,Digos
2026-01-15 04:01:26+08:00,24.15,87.0,24.89,Dipolog
2026-01-15 04:01:28+08:00,24.67,90.0,25.54,Dumaguete
2026-01-15 04:01:07+08:00,24.88,85.0,25.64,General Santos
2026-01-15 04:01:41+08:00,23.56,91.0,24.35,Gingoog City
2026-01-15 04:01:39+08:00,21.79,92.0,22.43,Iligan City
2026-01-15 04:01:48+08:00,24.13,88.0,24.9,Iloilo City
2026-01-15 04:01:58+08:00,23.09,89.0,23.78,Kidapawan
2026-01-15 04:02:00+08:00,23.47,93.0,24.3,Koronadal
2026-01-15 04:00:54+08:00,26.02,83.0,26.02,Lapu-Lapu City
2026-01-15 04:02:13+08:00,23.84,91.0,24.66,Legazpi City
2026-01-15 04:02:20+08:00,23.55,91.0,24.34,Lucena
2026-01-15 04:02:26+08:00,23.87,93.0,24.74,Makati City
2026-01-15 04:02:30+08:00,18.78,94.0,19.17,Malaybalay
2026-01-15 04:00:31+08:00,23.96,93.0,24.84,Manila
2026-01-15 04:02:55+08:00,23.72,95.0,24.63,Ormoc
2026-01-15 04:02:39+08:00,23.77,93.0,24.63,Quezon City
2026-01-15 04:03:43+08:00,24.92,89.0,25.79,Surigao City
2026-01-15 04:02:35+08:00,23.38,94.0,24.23,Tacloban City
2026-01-15 04:04:10+08:00,24.87,89.0,25.74,Toledo City
2026-01-15 04:04:24+08:00,24.53,88.0,25.34,Zamboanga City
2026-01-15 05:00:00+08:00,23.25,83.0,23.8,Angeles City
2026-01-15 05:00:04+08:00,23.24,91.0,24.0,Antipolo
2026-01-15 05:00:06+08:00,23.63,89.0,24.37,Bacolod
2026-01-15 05:00:03+08:00,14.25,91.0,14.11,Baguio
2026-01-15 05:00:14+08:00,25.08,86.0,25.89,Bais
2026-01-15 05:00:21+08:00,23.77,90.0,24.55,Batangas City
2026-01-15 05:00:25+08:00,24.66,82.0,25.32,Baybay
2026-01-15 05:00:33+08:00,24.77,86.0,25.55,Bogo
2026-01-15 05:00:23+08:00,25.0,93.0,25.98,Butuan
2026-01-15 05:00:38+08:00,24.99,43.0,24.67,Cabadbaran
2026-01-15 05:00:40+08:00,23.23,88.0,23.91,Cabanatuan City
2026-01-15 05:00:45+08:00,25.05,87.0,25.88,Cadiz
2026-01-15 05:00:48+08:00,24.39,73.0,24.79,Cagayan de Oro
2026-01-15 05:00:51+08:00,23.88,90.0,24.67,Calamba
2026-01-15 05:00:56+08:00,24.07,92.0,24.93,Caloocan City
2026-01-15 05:01:05+08:00,24.42,85.0,25.14,Catbalogan
2026-01-15 05:00:00+08:00,25.81,83.0,26.61,Cebu City
2026-01-15 05:01:23+08:00,22.69,92.0,23.42,Dagupan
2026-01-15 05:01:31+08:00,25.05,83.0,25.78,Davao
2026-01-15 05:01:35+08:00,24.33,87.0,25.09,Dipolog
2026-01-15 05:00:08+08:00,24.78,89.0,25.64,Dumaguete
2026-01-15 05:01:11+08:00,24.76,85.0,25.51,General Santos
2026-01-15 05:01:40+08:00,23.64,90.0,24.41,Gingoog City
2026-01-15 05:01:55+08:00,24.08,88.0,24.84,Iloilo City
2026-01-15 05:02:04+08:00,22.95,90.0,23.65,Kidapawan
2026-01-15 05:02:06+08:00,23.3,94.0,24.14,Koronadal
2026-01-15 05:02:13+08:00,26.02,83.0,26.02,Lapu-Lapu City
2026-01-15 05:02:16+08:00,23.56,90.0,24.32,Legazpi City
2026-01-15 05:02:22+08:00,23.51,91.0,24.29,Lucena
2026-01-15 05:02:28+08:00,24.42,90.0,25.27,Makati City
2026-01-15 05:01:41+08:00,23.61,95.0,24.51,Ormoc
2026-01-15 05:02:56+08:00,21.87,89.0,22.44,Pagadian
2026-01-15 05:02:33+08:00,23.88,92.0,24.73,Quezon City
2026-01-15 05:03:37+08:00,24.75,90.0,25.63,Surigao City
2026-01-15 05:00:54+08:00,23.45,93.0,24.28,Tacloban City
2026-01-15 05:04:03+08:00,24.69,89.0,25.54,Toledo City
2026-01-15 05:04:15+08:00,23.36,88.0,24.05,Zamboanga City
2026-01-15 06:00:04+08:00,23.17,91.0,23.92,Antipolo
2026-01-15 06:00:15+08:00,25.02,86.0,25.82,Bais
2026-01-15 06:00:19+08:00,23.83,90.0,24.62,Batangas City
2026-01-15 06:00:23+08:00,24.53,81.0,25.15,Baybay
2026-01-15 06:00:33+08:00,24.74,86.0,25.52,Bogo
2026-01-15 05:58:28+08:00,23.81,92.0,24.65,Borongan
2026-01-15 06:00:37+08:00,25.0,76.0,25.54,Butuan
2026-01-15 06:00:39+08:00,24.99,51.0,24.88,Cabadbaran
2026-01-15 06:00:45+08:00,24.99,87.0,25.82,Cadiz
2026-01-15 06:00:22+08:00,23.84,73.0,24.19,Cagayan de Oro
2026-01-15 06:00:51+08:00,24.43,90.0,25.28,Calamba
2026-01-15 06:00:55+08:00,24.42,86.0,25.16,Calbayog City
2026-01-15 06:00:57+08:00,24.07,92.0,24.93,Caloocan City
2026-01-15 06:01:07+08:00,24.42,86.0,25.16,Catbalogan
2026-01-15 06:00:00+08:00,25.81,78.0,26.48,Cebu City
2026-01-15 06:01:24+08:00,22.74,92.0,23.47,Dagupan
2026-01-15 06:01:35+08:00,24.3,85.0,25.0,Digos
2026-01-15 06:01:37+08:00,24.25,88.0,25.03,Dipolog
2026-01-15 06:01:48+08:00,24.72,86.0,25.49,General Santos
2026-01-15 06:01:43+08:00,23.57,89.0,24.31,Gingoog City
2026-01-15 05:59:04+08:00,22.26,90.0,22.89,Iligan City
2026-01-15 06:01:58+08:00,24.02,89.0,24.8,Iloilo City
2026-01-15 06:01:42+08:00,22.84,90.0,23.53,Kidapawan
2026-01-15 06:02:09+08:00,23.2,95.0,24.06,Koronadal
2026-01-15 06:01:42+08:00,26.02,78.0,26.02,Lapu-Lapu City
2026-01-15 06:02:21+08:00,23.45,89.0,24.17,Legazpi City
2026-01-15 06:02:26+08:00,23.45,91.0,24.23,Lucena
2026-01-15 06:02:37+08:00,19.02,93.0,19.41,Malaybalay
2026-01-15 06:02:15+08:00,24.16,91.0,25.01,Manila
2026-01-15 06:03:00+08:00,23.56,95.0,24.45,Ormoc
2026-01-15 06:03:04+08:00,21.91,89.0,22.48,Pagadian
2026-01-15 06:03:48+08:00,24.89,79.0,25.5,Surigao City
2026-01-15 06:02:33+08:00,23.51,92.0,24.32,Tacloban City
2026-01-15 06:04:16+08:00,24.61,90.0,25.48,Toledo City
2026-01-15 06:04:30+08:00,22.99,88.0,23.64,Zamboanga City
2026-01-15 07:00:00+08:00,23.25,83.0,23.8,Angeles City
2026-01-15 07:00:05+08:00,23.21,90.0,23.94,Antipolo
2026-01-15 06:58:02+08:00,23.93,88.0,24.68,Bacolod
